Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,1,1,,2017-04-29 00:03:43,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
1,2,2,,2017-04-29 00:07:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
2,3,3,,2017-04-29 00:10:16,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
3,4,4,,2017-04-29 00:13:32,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
4,5,5,,2017-04-29 00:16:47,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
5,6,6,,2017-04-29 00:20:04,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
6,7,7,,2017-04-29 00:23:21,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
7,8,8,,2017-04-29 00:26:37,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
8,9,9,,2017-04-29 00:29:53,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
9,10,10,,2017-04-29 00:33:09,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
10,11,11,,2017-04-29 00:36:24,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
11,12,12,,2017-04-29 00:39:42,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
12,13,13,,2017-04-29 00:42:58,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
13,14,14,,2017-04-29 00:46:14,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
14,15,15,,2017-04-29 00:49:30,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
15,16,16,,2017-04-29 00:52:45,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
16,17,17,,2017-04-29 00:56:02,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约50米,距金三角商行 约161米",111.65746000000001,29.054985,0.0,0
