Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
15,15,15,15,15,15,,2017-04-19 14:25:57,24,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约501米,距常德市鼎城区石板滩卫生院-预防接种门诊 约523米",111.635445,29.156504,190.83645003108882,0
16,16,16,16,16,16,,2017-04-19 14:26:30,34,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约497米,距常德市鼎城区石板滩卫生院-预防接种门诊 约680米",111.63401,29.155066,212.09749636611653,0
17,17,17,17,17,17,,2017-04-19 14:27:01,30,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约448米,距大堰 约593米",111.631355,29.153746,296.67387398748934,0
18,18,18,18,18,18,,2017-04-19 14:27:33,20,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约518米,距余家岗 约530米",111.62968,29.152756,196.4070102684736,0
19,19,19,19,19,19,,2017-04-19 14:28:05,36,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约360米,距古堤桥 约367米",111.62884,29.150572,256.1840366624549,1
20,20,20,20,20,20,,2017-04-19 14:28:38,23,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约336米,距大堰 约342米",111.628075,29.148369,255.98030071786442,1
21,21,21,21,21,21,,2017-04-19 14:29:10,35,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约81米,距小堰 约159米",111.626915,29.145908,295.931786929487,1
22,22,22,22,22,22,,2017-04-19 14:29:42,31,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约211米,距新堰 约250米",111.62594,29.14364,269.3808139825274,1
23,23,23,23,23,23,,2017-04-19 14:30:14,39,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约485米,距新堰 约543米",111.62487,29.14110800000001,300.1115941365261,1
24,24,24,24,24,24,,2017-04-19 14:30:46,34,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约246米,距陈家冲 约545米",111.62377,29.138252,335.06146795021414,1
25,25,25,25,25,25,,2017-04-19 14:31:18,21,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约151米,距陈家冲 约293米",111.62308,29.135965,262.9851569067163,1
26,26,26,26,26,26,,2017-04-19 14:31:50,43,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距陈家冲 约127米,距皇家湾 约432米",111.622215,29.132890000000003,352.0952601828514,2
27,27,27,27,27,27,,2017-04-19 14:32:22,44,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距湖南新湘达门窗有限公司 约299米,距陈家冲 约474米",111.6213,29.129494,387.9359075764385,2
28,28,28,28,28,28,,2017-04-19 14:32:54,42,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约299米,距铁山村 约540米",111.620544,29.12613300000001,380.8726270573809,2
29,29,29,29,29,29,,2017-04-19 14:33:26,41,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约222米,距王家塝 约566米",111.61987,29.1229,365.40662788547064,2
30,30,30,30,30,30,,2017-04-19 14:33:58,41,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约249米,距王家塝 约279米",111.61912,29.119646000000003,369.09054973149523,2
31,31,31,31,31,31,,2017-04-19 14:34:30,36,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南和畅(常德)食品科技有限公司 约209米,距湖南粤港模科实业有限公司 约267米",111.61792,29.11678,339.33589845010897,3
32,32,32,32,32,32,,2017-04-19 14:35:02,25,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南粤港模科实业有限公司 约22米,距常德科技创新创业孵化产业园 约45米",111.616875,29.114426,280.7494238852717,3
33,33,33,33,33,33,,2017-04-19 14:35:34,25,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约108米,距常德科技创新创业孵化产业园 约193米",111.61646,29.112404,228.4224098661041,3
34,34,34,34,34,34,,2017-04-19 14:36:06,28,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距朱家溶 约297米,距湖南天成展示制品有限公司 约345米",111.61616,29.110258,240.39785327096072,3
35,35,35,35,35,35,,2017-04-19 14:36:38,43,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距五里岗村 约201米,距朱家溶 约249米",111.615875,29.107256,334.9539778315282,3
36,36,36,36,36,36,,2017-04-19 14:37:10,39,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南昊宇幕墙门窗有限公司 约256米,距五里岗村 约391米",111.61576,29.10424,335.5504301236667,3
37,37,37,37,37,37,,2017-04-19 14:37:42,49,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约183米,距湖南昊宇幕墙门窗有限公司 约196米",111.615776,29.100595,405.30906124650414,3
38,38,38,38,38,38,,2017-04-19 14:38:14,40,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约394米,距徐家湾 约529米",111.61611,29.097385,358.408374634112,4
39,39,39,39,39,39,,2017-04-19 14:38:47,34,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白马岗村 约339米,距徐家湾 约620米",111.61644,29.093899,388.9499409540328,4
40,40,40,40,40,40,,2017-04-19 14:39:18,32,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白马岗村 约375米,距熊家塝 约454米",111.61733,29.091469,283.7052031681572,4
41,41,41,41,41,41,,2017-04-19 14:39:51,26,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距熊家塝 约430米,距廖家坪 约524米",111.61869,29.089306,274.4280568531873,4
42,42,42,42,42,42,,2017-04-19 14:40:23,34,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距熊家塝 约477米,距廖家坪 约507米",111.61929,29.087633,194.95141842224587,4
43,43,43,43,43,43,,2017-04-19 14:40:55,28,4,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距樟树垱 约476米,距湖南省新闻出版广电常德中波转播台 约508米",111.61971,29.085526,237.81614701816295,4
44,44,44,44,44,44,,2017-04-19 14:41:26,10,4,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距白鹤庵村 约377米,距樟树垱 约412米",111.62059,29.084513,141.42241436513623,4
45,45,45,45,45,45,,2017-04-19 14:41:58,39,4,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距白鹤庵村 约157米,距樟树垱 约444米",111.62157,29.082724,220.5477752917701,4
46,46,46,46,46,46,,2017-04-19 14:42:30,48,5,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距龙家桥 约138米,距白鹤庵村 约237米",111.623344,29.079533,394.4853795577974,5
47,47,47,47,47,47,,2017-04-19 14:43:02,43,5,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距龙家桥 约352米,距龙大堰 约415米",111.62523,29.076190000000004,414.4535474350668,5
48,48,48,48,48,48,,2017-04-19 14:43:34,50,5,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距全美村 约264米,距龙大堰 约495米",111.62756,29.073206,401.70735140333113,5
49,49,49,49,49,49,,2017-04-19 14:44:07,48,5,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距刘家巷 约105米,距全美村 约350米",111.63046,29.070206,436.70625424525565,5
50,50,50,50,50,50,,2017-04-19 14:44:39,47,6,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距刘家巷 约330米,距茄子滩 约458米",111.632034,29.066595,429.67915614876404,6
51,51,51,51,51,51,,2017-04-19 14:45:10,48,6,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约184米,距茄子滩 约341米",111.634125,29.063498,399.8667818741001,6
52,52,52,52,52,52,,2017-04-19 14:45:42,36,6,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约149米,距茄子滩 约525米",111.63594,29.061266,304.4944825787542,6
53,53,53,53,53,53,,2017-04-19 14:46:15,42,6,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距合兴村 约465米,距枫树山 约513米",111.638504,29.058664,381.86216949712735,6
54,54,54,54,54,54,,2017-04-19 14:46:47,42,6,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距合兴村 约229米,距合兴村村委会 约235米",111.64098,29.056223,362.7569567017167,6
55,55,55,55,55,55,,2017-04-19 14:47:19,37,6,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距合兴村村委会 约302米,距合兴村 约371米",111.64023600000002,29.054972,156.7802537759166,6
56,56,56,56,56,56,,2017-04-19 14:47:51,14,7,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距李家岗 约312米,距聚宝小学 约522米",111.637215,29.05467,295.5604892930328,7
57,57,57,57,57,57,,2017-04-19 14:48:23,36,7,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距李家岗 约330米,距聚宝小学 约449米",111.638596,29.05418,144.87246998067826,7
58,58,58,58,58,58,,2017-04-19 14:48:55,36,7,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约143米,距合兴村 约293米",111.64213,29.054745,349.2101307347574,7
59,59,59,59,59,59,,2017-04-19 14:49:27,43,7,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约232米,距合兴村 约423米",111.643486,29.053474,193.2532911472829,7
60,60,60,60,60,60,,2017-04-19 14:49:59,36,7,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距聚宝小学-南门 约460米,距聚宝小学 约470米",111.64346,29.050108,374.29118450655113,7
61,61,61,61,61,61,,2017-04-19 14:50:31,0,7,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约426米,距聚宝小学-南门 约455米",111.6434,29.04941,77.83300043069137,7
62,62,62,62,62,62,,2017-04-19 14:51:03,41,7,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约230米,距宏昇超市 约291米",111.64342,29.047636,197.26965888593242,7
63,63,63,63,63,63,,2017-04-19 14:51:35,39,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距常德职院驾校-北门 约92米,距宏昇超市 约106米",111.64343999999998,29.04446,353.16093750074236,8
64,64,64,64,64,64,,2017-04-19 14:52:07,0,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德市职业技术学院-基础医学系 约285米,距常德爱情公寓 约327米",111.64343999999998,29.041811,294.5557767846421,8
65,65,65,65,65,65,,2017-04-19 14:52:39,0,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德市职业技术学院-基础医学系 约285米,距常德爱情公寓 约327米",111.64343999999998,29.041811,0.0,8
66,66,66,66,66,66,,2017-04-19 14:53:11,41,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区敬业路,距常德市职业技术学院-基础医学系 约229米,距常德市农业科学研究所 约369米",111.64348,29.0398,223.6471218777417,8
67,67,67,67,67,67,,2017-04-19 14:53:43,30,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约462米,距常德市农业科学研究所 约600米",111.64356,29.036581,358.0214597168836,8
68,68,68,68,68,68,,2017-04-19 14:54:15,23,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约541米,距湖南幼儿师范高等专科学校-南门 约617米",111.64376,29.035715000000003,98.23838494174028,8
69,69,69,69,69,69,,2017-04-19 14:54:47,55,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距湖南幼儿师范高等专科学校-南门 约241米,距湖南幼儿师范高等专科学校新校区 约353米",111.64586,29.032835,379.78670499002226,8
70,70,70,70,70,70,,2017-04-19 14:55:19,56,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距常德技师学院新校区 约199米,距张家园 约267米",111.64884,29.029045,511.41494135602414,8
71,71,71,71,71,71,,2017-04-19 14:55:51,59,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距白毛溃 约396米,距青泥湾 约400米",111.65187,29.02531,509.19030704130336,9
72,72,72,72,72,72,,2017-04-19 14:56:23,60,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区沅安西路,距白毛溃 约264米,距青泥湾 约341米",111.654976,29.021456,524.2671009226003,9
73,73,73,73,73,73,,2017-04-19 14:56:55,65,9,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距九房河 约427米,距西站村 约511米",111.6581,29.017542,530.7408722544718,9
74,74,74,74,74,74,,2017-04-19 14:57:28,38,9,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距九房河 约96米,距西站村 约590米",111.65967,29.013788,444.4673966677404,9
75,75,75,75,75,75,,2017-04-19 14:58:00,44,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约325米,距九房河 约396米",111.659584,29.010809,331.355701913601,10
76,76,76,76,76,76,,2017-04-19 14:58:31,40,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约185米,距和尚湖 约765米",111.65948,29.00737,382.5336067461161,10
77,77,77,77,77,77,,2017-04-19 14:59:03,15,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约258米,距和尚湖 约712米",111.65944,29.006405,107.37373910295466,10
78,78,78,78,78,78,,2017-04-19 14:59:35,46,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约527米,距和尚湖 约630米",111.65942,29.00369,301.9009175459033,10
79,79,79,79,79,79,,2017-04-19 15:00:07,0,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约673米,距小樟树 约785米",111.65939,29.001295,266.32820626769717,10
80,80,80,80,80,80,,2017-04-19 15:00:39,15,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约679米,距小樟树 约806米",111.65941,29.001095,22.323912487164417,10
81,81,81,81,81,81,,2017-04-19 15:01:11,42,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约463米,距陈家巷 约773米",111.66217,29.000761,270.97417989611495,10
82,82,82,82,82,82,,2017-04-19 15:01:44,48,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约303米,距起点农资超市 约461米",111.66594,29.000643,366.87757680481553,10
83,83,83,83,83,83,,2017-04-19 15:02:15,61,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319(厦成线),距起点农资超市 约173米,距兴旺生活超市 约183米",111.67099,29.000608000000003,491.1421760281809,11
84,84,84,84,84,84,,2017-04-19 15:02:48,8,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距富佳生活超市 约109米,距鼎城区善卷中学 约121米",111.67488,29.000496,378.5186815278093,11
85,85,85,85,85,85,,2017-04-19 15:03:20,0,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距富佳生活超市 约112米,距鼎城区善卷中学 约124米",111.67491,29.000496,2.9175883468644948,11
86,86,86,86,86,86,,2017-04-19 15:03:52,33,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距富佳生活超市 约211米,距平常人家土菜馆 约224米",111.67603,29.000479,108.93970879809538,11
87,87,87,87,87,87,,2017-04-19 15:04:24,20,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距赤塘湖 约92米,距常德市鼎城顺安汽车修理有限公司 约423米",111.68021,29.000303,406.98852163533525,11
88,88,88,88,88,88,,2017-04-19 15:04:56,0,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距赤塘湖 约98米,距常德市鼎城顺安汽车修理有限公司 约424米",111.68028,29.000326,7.272259969095678,11
89,89,89,89,89,89,,2017-04-19 15:05:28,0,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距赤塘湖 约98米,距常德市鼎城顺安汽车修理有限公司 约424米",111.68028,29.000326,0.0,11
90,90,90,90,90,90,,2017-04-19 15:06:00,45,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距赤塘湖 约323米,距湖南应用技术学院北门 约527米",111.68283,29.000372,248.04810541348743,11
91,91,91,91,91,91,,2017-04-19 15:06:32,12,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道辅路,距湖南应用技术学院北门 约366米,距仁祥佳园 约408米",111.68588,28.99983,302.68329307124014,11
92,92,92,92,92,92,,2017-04-19 15:07:04,36,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道辅路,距湖南应用技术学院图书馆 约343米,距前景花卉 约452米",111.68576000000002,28.99761,247.12880817647525,12
93,93,93,93,93,93,,2017-04-19 15:07:36,45,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道辅路,距前景花卉 约127米,距湖南应用技术学院图书馆 约250米",111.68586,28.99452800000001,342.8412251595472,12
94,94,94,94,94,94,,2017-04-19 15:08:08,39,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道辅路,距地自庵 约123米,距前景花卉 约293米",111.68611,28.991007,392.27220125296617,12
95,95,95,95,95,95,,2017-04-19 15:08:40,0,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道辅路,距火烧朱家 约221米,距地自庵 约349米",111.6863,28.98895,229.4736096730744,12
96,96,96,96,96,96,,2017-04-19 15:09:12,31,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道,距火烧朱家 约102米,距永兴完全小学 约367米",111.686424,28.987862,121.57994677909274,12
97,97,97,97,97,97,,2017-04-19 15:09:44,53,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道辅路,距火烧朱家 约319米,距永兴完全小学 约324米",111.68704,28.984167,415.2116153504223,12
98,98,98,98,98,98,,2017-04-19 15:10:16,43,13,"ACC开,3D定位,天线正常","湖南省常德市鼎城区阳明大道辅路,距杨家桥 约574米,距永兴完全小学 约680米",111.68711,28.980318,428.0440354216874,13
99,99,99,99,99,99,,2017-04-19 15:10:48,42,13,"ACC开,3D定位,天线正常","湖南省常德市鼎城区杨家港路,距杨家桥 约247米,距报国村 约834米",111.686386,28.976732,404.91710813102725,13
100,100,100,100,100,100,,2017-04-19 15:11:20,49,13,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距杨家桥 约377米",111.68548,28.97275,451.4648737435492,13
101,101,101,101,101,101,,2017-04-19 15:11:52,53,13,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距杨家 约599米,距杨家桥 约834米",111.68561,28.968506,472.08135902227883,13
102,102,102,102,102,102,,2017-04-19 15:17:06,0,16,"ACC开,3D定位,天线正常",湖南省常德市武陵区,111.69438,28.949526,2276.438749682001,16
103,103,103,103,103,103,,2017-04-19 15:17:38,45,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距永丰小区幼儿园 约745米,距善德山庄 约784米",111.69707,28.94854500000001,283.5614348623365,16
104,104,104,104,104,104,,2017-04-19 15:18:10,0,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区善卷路,距永丰小区幼儿园 约494米,距善德山庄 约526米",111.69964,28.947626,270.14033053331667,16
105,105,105,105,105,105,,2017-04-19 15:18:43,13,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区善卷路,距永丰小区幼儿园 约475米,距善德山庄 约506米",111.69984,28.947552,21.128645236883568,16
106,106,106,106,106,106,,2017-04-19 15:19:15,50,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区有德路,距罗家港社区11栋 约257米,距罗家港社区12栋 约257米",111.702415,28.946617,271.2698740559713,16
107,107,107,107,107,107,,2017-04-19 15:19:47,50,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区有德路,距罗家港社区12栋 约198米,距朱家溶 约199米",111.70672,28.94506,453.2630417735954,16
108,108,108,108,108,108,,2017-04-19 15:20:18,34,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区有德路,距德山环卫处 约90米,距常德市环卫处德山管理所 约90米",111.71016000000002,28.943825,361.80591340417465,16
109,109,109,109,109,109,,2017-04-19 15:20:50,54,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区有德路,距德山工业园 约136米,距小精灵幼儿园 约271米",111.7141,28.942566,408.1488538073239,17
110,110,110,110,110,110,,2017-04-19 15:21:23,53,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区有德路,距常德市美宝行汽车销售服务有限公司 约354米,距七房冲 约369米",111.719765,28.941708,559.4437659727442,17
111,111,111,111,111,111,,2017-04-19 15:21:55,41,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(厦成线),距樟木桥 约152米,距德山中心幼儿园 约219米",111.72254,28.94044,304.6258930181625,17
112,112,112,112,112,112,,2017-04-19 15:22:27,49,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区有德路,距樟木桥安居小区 约278米,距樟木桥 约315米",111.722565,28.93668,418.1005926025165,17
113,113,113,113,113,113,,2017-04-19 15:22:59,9,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区崇德路,距常德新希望饲料有限公司-南门 约243米,距樟木桥农贸市场 约306米",111.722534,28.933596,342.93890723091323,17
114,114,114,114,114,114,,2017-04-19 15:23:31,35,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区崇德路,距猫儿冲 约215米,距常德新希望饲料有限公司-南门 约249米",111.72254,28.932526,118.98017233953264,17
115,115,115,115,115,115,,2017-04-19 15:24:03,49,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(锡海线),距弟二超市 约16米,距家乐超市 约74米",111.723305,28.928865,413.8368864302191,18
116,116,116,116,116,116,,2017-04-19 15:24:35,44,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距九斗冲 约383米,距弟二超市 约432米",111.72545,28.92546,432.3555951471232,18
117,117,117,117,117,117,,2017-04-19 15:25:07,0,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距九斗冲 约442米,距弟二超市 约527米",111.72614,28.924833000000003,96.80062657522316,18
118,118,118,118,118,118,,2017-04-19 15:25:39,42,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区G5513(常张高速),距檀树坪村 约638米,距常德市德山鑫七一气体充装有限公司 约664米",111.72739,28.92277,259.65847765042105,18
119,119,119,119,119,119,,2017-04-19 15:26:11,0,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区G5513(常张高速),距常德市德山鑫七一气体充装有限公司 约618米,距檀树坪村 约664米",111.727394,28.920475,255.19301410086388,18
120,120,120,120,120,120,,2017-04-19 15:26:43,38,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市德山鑫七一气体充装有限公司 约678米,距檀树坪村 约709米",111.72773,28.91887,181.4395770768234,18
121,121,121,121,121,121,,2017-04-19 15:27:15,51,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区三一路,距竹子岭 约614米,距长冲 约663米",111.72875,28.915665,369.94993492270106,18
122,122,122,122,122,122,,2017-04-19 15:27:47,55,19,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距长冲 约261米,距竹子岭 约693米",111.73308,28.915897,422.2387224626612,19
123,123,123,123,123,123,,2017-04-19 15:28:19,65,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距长冲 约305米,距亿通驾校(石门桥分校) 约533米",111.737045,28.912474,542.0458812472674,19
124,124,124,124,124,124,,2017-04-19 15:28:51,69,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距汪家湾 约313米,距县一中 约502米",111.7393,28.90768,576.4908683708402,19
125,125,125,125,125,125,,2017-04-19 15:29:23,66,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距汪家湾 约565米,距县一中 约661米",111.73875,28.902367,593.2004379520779,20
