Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,0,0,0,0,0,0,0,,2017-04-17 00:01:35,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,,0
1,1,1,1,1,1,1,1,1,1,1,1,,2017-04-17 00:04:51,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
2,2,2,2,2,2,2,2,2,2,2,2,,2017-04-17 00:08:08,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
3,3,3,3,3,3,3,3,3,3,3,3,,2017-04-17 00:11:24,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
4,4,4,4,4,4,4,4,4,4,4,4,,2017-04-17 00:14:40,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
5,5,5,5,5,5,5,5,5,5,5,5,,2017-04-17 00:17:57,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
6,6,6,6,6,6,6,6,6,6,6,6,,2017-04-17 00:21:12,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
7,7,7,7,7,7,7,7,7,7,7,7,,2017-04-17 00:24:29,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
8,8,8,8,8,8,8,8,8,8,8,8,,2017-04-17 00:27:45,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
9,9,9,9,9,9,9,9,9,9,9,9,,2017-04-17 00:31:01,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
10,10,10,10,10,10,10,10,10,10,10,10,,2017-04-17 00:34:17,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
11,11,11,11,11,11,11,11,11,11,11,11,,2017-04-17 00:37:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
12,12,12,12,12,12,12,12,12,12,12,12,,2017-04-17 00:40:50,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
13,13,13,13,13,13,13,13,13,13,13,13,,2017-04-17 00:44:06,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
14,14,14,14,14,14,14,14,14,14,14,14,,2017-04-17 00:47:22,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
15,15,15,15,15,15,15,15,15,15,15,15,,2017-04-17 00:50:38,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
16,16,16,16,16,16,16,16,16,16,16,16,,2017-04-17 00:53:54,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
17,17,17,17,17,17,17,17,17,17,17,17,,2017-04-17 00:57:10,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
18,18,18,18,18,18,18,18,18,18,18,18,,2017-04-17 01:00:27,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
19,19,19,19,19,19,19,19,19,19,19,19,,2017-04-17 01:03:43,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
20,20,20,20,20,20,20,20,20,20,20,20,,2017-04-17 01:06:59,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
21,21,21,21,21,21,21,21,21,21,21,21,,2017-04-17 01:10:15,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
22,22,22,22,22,22,22,22,22,22,22,22,,2017-04-17 01:13:32,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
23,23,23,23,23,23,23,23,23,23,23,23,,2017-04-17 01:16:48,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
24,24,24,24,24,24,24,24,24,24,24,24,,2017-04-17 01:20:04,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
25,25,25,25,25,25,25,25,25,25,25,25,,2017-04-17 01:23:20,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
26,26,26,26,26,26,26,26,26,26,26,26,,2017-04-17 01:26:36,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
27,27,27,27,27,27,27,27,27,27,27,27,,2017-04-17 01:29:52,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
28,28,28,28,28,28,28,28,28,28,28,28,,2017-04-17 01:33:09,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
29,29,29,29,29,29,29,29,29,29,29,29,,2017-04-17 01:36:25,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
30,30,30,30,30,30,30,30,30,30,30,30,,2017-04-17 01:39:41,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
31,31,31,31,31,31,31,31,31,31,31,31,,2017-04-17 01:42:57,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
32,32,32,32,32,32,32,32,32,32,32,32,,2017-04-17 01:46:13,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
33,33,33,33,33,33,33,33,33,33,33,33,,2017-04-17 01:49:29,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
34,34,34,34,34,34,34,34,34,34,34,34,,2017-04-17 01:52:45,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
35,35,35,35,35,35,35,35,35,35,35,35,,2017-04-17 01:56:02,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
36,36,36,36,36,36,36,36,36,36,36,36,,2017-04-17 01:59:18,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
37,37,37,37,37,37,37,37,37,37,37,37,,2017-04-17 02:02:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
38,38,38,38,38,38,38,38,38,38,38,38,,2017-04-17 02:05:50,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约45米,距武陵区丹洲乡高泗小学-南门 约62米",111.65485,29.03017800000001,0.0,0
