Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,1,1,1,1,,2017-04-17 10:22:53,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约118米,距武陵区丹洲乡高泗小学-南门 约141米",111.65376,29.03085,0.0,0
1,2,2,2,2,,2017-04-17 10:23:25,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约118米,距武陵区丹洲乡高泗小学-南门 约141米",111.65376,29.03085,0.0,0
2,3,3,3,3,,2017-04-17 10:23:57,23,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距武陵区丹洲乡高泗小学 约137米,距武陵区丹洲乡高泗小学-南门 约156米",111.65332,29.030715999999998,45.29940129848436,0
3,4,4,4,4,,2017-04-17 10:24:29,40,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距张家园 约134米,距湖南幼儿师范高等专科学校新校区 约216米",111.65021999999999,29.029888,315.1460627293785,0
4,5,5,5,5,,2017-04-17 10:25:01,46,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距湖南幼儿师范高等专科学校-南门 约116米,距湖南幼儿师范高等专科学校新校区 约174米",111.64788999999999,29.030572999999997,238.99660921028962,0
5,6,6,6,6,,2017-04-17 10:25:33,44,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距湖南幼儿师范高等专科学校-南门 约388米,距湖南幼儿师范高等专科学校新校区 约474米",111.64518999999999,29.034029999999998,465.48018030330775,0
6,7,7,7,7,,2017-04-17 10:26:05,48,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约416米,距常德市农业科学研究所 约582米",111.64379,29.03694,351.03833648535124,0
7,8,8,8,8,,2017-04-17 10:26:37,26,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区敬业路,距常德市职业技术学院-基础医学系 约213米,距常德爱情公寓 约361米",111.64372,29.040932,443.94293532097436,0
8,9,9,9,9,,2017-04-17 10:27:09,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区敬业路,距常德市职业技术学院-基础医学系 约220米,距常德爱情公寓 约347米",111.64373,29.041113,20.149774984489362,0
9,10,10,10,10,,2017-04-17 10:27:41,40,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德职院驾校-北门 约255米,距常德微爱情侣宾馆 约272米",111.64372,29.04243,146.44715191831136,1
10,11,11,11,11,,2017-04-17 10:28:13,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德职院驾校-北门 约106米,距宏昇超市 约145米",111.64371499999999,29.043888,162.12316070892075,1
11,12,12,12,12,,2017-04-17 10:28:45,29,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路4397,距常德职院驾校-北门 约62米,距宏昇超市 约70米",111.64371499999999,29.044684999999998,88.62248172849745,1
12,13,13,13,13,,2017-04-17 10:29:17,39,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约233米,距宏昇超市 约287米",111.64368400000001,29.047659999999997,330.81909973712413,1
13,14,14,14,14,,2017-04-17 10:29:49,49,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约481米,距聚宝小学-南门 约504米",111.64368,29.05123,396.9666393226146,1
14,15,15,15,15,,2017-04-17 10:30:21,29,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约103米,距合兴村 约292米",111.64368,29.0547,385.84694052251257,1
15,16,16,16,16,,2017-04-17 10:30:53,32,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约42米,距合兴村 约188米",111.64368,29.055676000000002,108.52640171452244,1
16,17,17,17,17,,2017-04-17 10:31:25,51,2,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距合兴村 约261米,距合兴村村委会 约444米",111.64368,29.05955100000001,430.8809494326954,2
17,18,18,18,18,,2017-04-17 10:31:57,41,2,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距家家福超市(常澧路) 约378米,距阳光超市 约377米",111.64367,29.06328,414.64760636522635,2
18,19,19,19,19,,2017-04-17 10:32:29,53,2,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市武陵区亚杰汽车修理厂 约157米,距河洑派出所 约201米",111.64362,29.067315999999998,448.8096679070053,2
19,20,20,20,20,,2017-04-17 10:33:01,38,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(常澧路),距柳园 约116米,距柳园-西门 约113米",111.643654,29.070821999999996,389.86396750112647,2
20,21,21,21,21,,2017-04-17 10:33:31,48,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(常澧路),距中共三星垱支部委员会 约107米,距天井堰 约294米",111.64362,29.074856,448.5731379281588,2
