,Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
18,18,18,,2017-03-29 15:55:08,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约346米,距常德金德山水泥有限公司 约396米",111.63557,29.159741999999998,0.0,0
19,19,19,,2017-03-29 15:55:24,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约346米,距常德金德山水泥有限公司 约396米",111.63557,29.159741999999998,0.0,0
20,20,20,,2017-03-29 15:55:40,10,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约363米,距常德金德山水泥有限公司 约372米",111.63577,29.15917,66.50245217123759,0
21,21,21,,2017-03-29 15:55:56,12,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约347米,距鼎城永欣机械制造公司 约369米",111.636055,29.158794,50.13879699109232,0
22,22,22,,2017-03-29 15:56:12,0,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约327米,距鼎城永欣机械制造公司 约370米",111.63631000000001,29.15857,35.121546410785506,1
23,23,23,,2017-03-29 15:56:28,8,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约337米,距鼎城永欣机械制造公司 约393米",111.63626000000001,29.15834000000001,26.03165153267322,1
24,24,24,,2017-03-29 15:56:44,15,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约371米,距鼎城永欣机械制造公司 约438米",111.636024,29.157988,45.355952867750396,1
25,25,25,,2017-03-29 15:57:00,11,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约415米,距鼎城永欣机械制造公司 约492米",111.63575,29.15755,55.49720817629857,1
26,26,26,,2017-03-29 15:57:16,16,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约462米,距常德市鼎城区石板滩卫生院-预防接种门诊 约517米",111.63553999999999,29.157004999999998,63.94025595389544,1
27,27,27,,2017-03-29 15:57:32,16,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约521米,距常德市鼎城区石板滩卫生院-预防接种门诊 约532米",111.63535,29.156303,80.20975461571484,1
28,28,28,,2017-03-29 15:57:48,6,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约556米,距常德市鼎城区石板滩卫生院-预防接种门诊 约567米",111.63506000000001,29.155676,75.19185558838866,1
29,29,29,,2017-03-29 15:58:04,21,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约520米,距常德市鼎城区石板滩卫生院-预防接种门诊 约634米",111.63443999999998,29.155279999999998,74.5903036999921,1
30,30,30,,2017-03-29 15:58:20,27,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约476米,距常德市鼎城区石板滩卫生院-预防接种门诊 约727米",111.63356999999999,29.154856,96.74827177757133,1
31,31,31,,2017-03-29 15:58:36,23,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约446米,距大堰 约666米",111.63255,29.15434500000001,114.19038210429399,1
32,32,32,,2017-03-29 15:58:52,22,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约445米,距大堰 约607米",111.63161000000001,29.153871999999996,105.34984340453701,1
33,33,33,,2017-03-29 15:59:08,18,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约455米,距大堰 约576米",111.63091999999999,29.153559,75.50475812659397,1
34,34,34,,2017-03-29 15:59:24,18,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约487米,距大堰 约547米",111.6301,29.153156,91.37225841341913,1
35,35,35,,2017-03-29 15:59:40,20,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约507米,距古堤桥 约528米",111.62968000000001,29.15265,69.49247894921241,1
36,36,36,,2017-03-29 15:59:56,22,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约432米,距古堤桥 约460米",111.62942,29.151794,98.47482765383829,2
37,37,37,,2017-03-29 16:00:12,35,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约367米,距古堤桥 约372米",111.62886999999999,29.15069,133.87527929621768,2
38,38,38,,2017-03-29 16:00:28,40,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距古堤桥 约319米,距大堰 约339米",111.62822,29.149187,178.6495412960796,2
39,39,39,,2017-03-29 16:00:44,37,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约251米,距小堰 约331米",111.62768999999999,29.147661,177.31816225062917,2
40,40,40,,2017-03-29 16:01:00,30,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约114米,距小堰 约202米",111.6271,29.146402000000002,151.26638035163256,2
41,41,41,,2017-03-29 16:01:16,30,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约86米,距小堰 约130米",111.62659,29.14525,137.3386548709547,2
42,42,42,,2017-03-29 16:01:32,29,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约167米,距新堰 约189米",111.62613,29.144188,126.25688826212661,2
43,43,43,,2017-03-29 16:01:48,35,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约269米,距新堰 约317米",111.6257,29.143053000000002,132.93614639491207,3
44,44,44,,2017-03-29 16:02:05,42,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约451米,距新堰 约508米",111.62499,29.141409999999997,195.27332946785157,3
45,45,45,,2017-03-29 16:02:21,38,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约422米,距锥子岗 约546米",111.62443999999999,29.13997,168.7957999987112,3
46,46,46,,2017-03-29 16:02:36,36,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约283米,距锥子岗 约539米",111.62388999999999,29.138632,158.07778913608828,3
47,47,47,,2017-03-29 16:02:53,40,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约161米,距陈家冲 约416米",111.62335,29.13709,179.30462645455432,3
48,48,48,,2017-03-29 16:03:08,37,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约171米,距陈家冲 约258米",111.62297,29.135634999999997,165.94514122896283,3
49,49,49,,2017-03-29 16:03:24,35,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距陈家冲 约125米,距皇家湾 约295米",111.62258,29.134196999999997,164.323994737856,4
50,50,50,,2017-03-29 16:03:40,41,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距陈家冲 约138米,距皇家湾 约447米",111.62217,29.13275100000001,165.64608636975137,4
51,51,51,,2017-03-29 16:03:57,41,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距陈家冲 约305米,距湖南新湘达门窗有限公司 约434米",111.6217,29.131034999999997,196.19564231540457,4
52,52,52,,2017-03-29 16:04:12,34,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距湖南新湘达门窗有限公司 约306米,距陈家冲 约460米",111.621284,29.129640000000002,160.29347065016947,4
53,53,53,,2017-03-29 16:04:29,39,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约230米,距铁山村 约622米",111.62095,29.12807,177.56510234603337,4
54,54,54,,2017-03-29 16:04:45,37,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约268米,距铁山村 约556米",111.62058,29.12655,172.79532292790503,5
55,55,55,,2017-03-29 16:05:00,33,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约386米,距兄弟餐馆 约437米",111.62031999999999,29.125086,164.73697861488444,5
56,56,56,,2017-03-29 16:05:16,36,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约300米,距湖南新湘达门窗有限公司 约513米",111.62002,29.123765999999996,149.64232617559253,5
57,57,57,,2017-03-29 16:05:32,36,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约171米,距王家塝 约499米",111.61968,29.122266999999997,169.92193568333695,5
58,58,58,,2017-03-29 16:05:48,31,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约156米,距王家塝 约366米",111.61935,29.120860999999998,159.59279577659072,5
59,59,59,,2017-03-29 16:06:04,39,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约262米,距王家塝 约264米",111.61901999999999,29.119474,157.52380640697112,5
60,60,60,,2017-03-29 16:06:20,33,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距王家塝 约214米,距湖南和畅(常德)食品科技有限公司 约328米",111.61843999999999,29.118027,170.47875925620443,5
61,61,61,,2017-03-29 16:06:36,38,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南和畅(常德)食品科技有限公司 约196米,距湖南粤港模科实业有限公司 约251米",111.61783600000001,29.116654999999998,163.45371309241048,6
62,62,62,,2017-03-29 16:06:52,35,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南粤港模科实业有限公司 约90米,距常德科技创新创业孵化产业园 约137米",111.61724,29.115285999999998,162.86479382057678,6
63,63,63,,2017-03-29 16:07:09,17,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德科技创新创业孵化产业园 约32米,距湖南粤港模科实业有限公司 约47米",111.61676999999999,29.114168,132.43553890504327,6
64,64,64,,2017-03-29 16:07:24,22,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约33米,距常德科技创新创业孵化产业园 约81米",111.61658999999999,29.113462,80.4276464453329,6
65,65,65,,2017-03-29 16:07:41,24,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约116米,距常德科技创新创业孵化产业园 约201米",111.61638,29.11235,125.3206051840313,6
66,66,66,,2017-03-29 16:07:56,19,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约198米,距常德科技创新创业孵化产业园 约284米",111.61621000000001,29.11161400000001,83.48932187631188,6
67,67,67,,2017-03-29 16:08:12,26,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约308米,距朱家溶 约315米",111.61601,29.110632,110.90874996352923,6
68,68,68,,2017-03-29 16:08:29,33,6,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距朱家溶 约219米,距五里岗村 约315米",111.615845,29.109379999999998,140.1360563138937,6
69,69,69,,2017-03-29 16:08:44,33,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距朱家溶 约202米,距五里岗村 约230米",111.61581399999999,29.108126000000002,139.47115520380024,7
70,70,70,,2017-03-29 16:09:01,38,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距五里岗村 约220米,距朱家溶 约299米",111.61581000000001,29.10653,177.4677791016194,7
71,71,71,,2017-03-29 16:09:16,42,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距五里岗村 约323米,距湖南昊宇幕墙门窗有限公司 约342米",111.6157,29.10505,164.91535676019885,7
72,72,72,,2017-03-29 16:09:33,45,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南昊宇幕墙门窗有限公司 约172米,距廖家岗 约358米",111.61558500000001,29.103246999999996,200.79582176089554,7
73,73,73,,2017-03-29 16:09:48,44,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南昊宇幕墙门窗有限公司 约130米,距廖家岗 约213米",111.6156,29.101603000000004,182.81052669546403,7
74,74,74,,2017-03-29 16:10:05,46,8,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约207米,距湖南昊宇幕墙门窗有限公司 约272米",111.61593,29.099783000000002,204.89913050109368,8
75,75,75,,2017-03-29 16:10:21,41,8,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约336米,距湖南昊宇幕墙门窗有限公司 约458米",111.6161,29.098034000000002,195.18034686030347,8
76,76,76,,2017-03-29 16:10:37,42,8,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约498米,距徐家湾 约526米",111.61623,29.09637,185.45924900052518,8
77,77,77,,2017-03-29 16:10:53,38,8,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白马岗村 约396米,距徐家湾 约572米",111.61643000000001,29.094706,186.04628164652732,8
78,78,78,,2017-03-29 16:11:08,34,8,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白马岗村 约316米,距熊家塝 约599米",111.61651599999999,29.093346,151.4560041613041,8
79,79,79,,2017-03-29 16:11:25,41,8,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白马岗村 约351米,距熊家塝 约474米",111.61713999999999,29.091818,180.40033541759058,8
80,80,80,,2017-03-29 16:11:41,27,9,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距熊家塝 约406米,距白马岗村 约450米",111.61776,29.090475,161.02877137840923,9
81,81,81,,2017-03-29 16:11:57,29,9,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距熊家塝 约423米,距廖家坪 约538米",111.61855,29.089496999999998,133.11232398968252,9
82,82,82,,2017-03-29 16:12:13,13,9,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距熊家塝 约421米,距廖家坪 约527米",111.61874399999999,29.088621000000003,99.21420595104372,9
83,83,83,,2017-03-29 16:12:29,16,9,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距熊家塝 约428米,距廖家坪 约526米",111.618835,29.088265999999997,40.45251774602509,9
84,84,84,,2017-03-29 16:12:45,33,9,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距熊家塝 约483米,距廖家坪 约514米",111.619316,29.08742100000001,104.94281456858191,9
85,85,85,,2017-03-29 16:17:57,35,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距武陵区常鸿铜门厂 约205米,距中共三星垱支部委员会 约374米",111.64214,29.077343,2484.966410089851,11
86,86,86,,2017-03-29 16:18:13,21,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距武陵区常鸿铜门厂 约240米,距中共三星垱支部委员会 约301米",111.64303600000001,29.07677,107.89558857258025,12
87,87,87,,2017-03-29 16:18:29,29,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距中共三星垱支部委员会 约225米,距武陵区常鸿铜门厂 约260米",111.64341999999999,29.076054,87.92761192240489,12
88,88,88,,2017-03-29 16:18:45,42,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(常澧路),距中共三星垱支部委员会 约72米,距武陵区常鸿铜门厂 约298米",111.6434,29.074609999999996,160.57746440976885,12
89,89,89,,2017-03-29 16:19:02,42,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(常澧路),距柳园 约118米,距柳园-西门 约127米",111.6434,29.072903000000004,189.81000791701982,12
90,90,90,,2017-03-29 16:19:17,40,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(常澧路),距柳园-西门 约57米,距柳园 约69米",111.64341999999999,29.071284999999996,179.9241446660349,12
91,91,91,,2017-03-29 16:19:33,40,12,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距柳园-西门 约221米,距柳园 约232米",111.64341999999999,29.069785999999997,166.6814305019593,12
92,92,92,,2017-03-29 16:19:49,43,13,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市武陵区亚杰汽车修理厂 约156米,距河洑派出所 约235米",111.64341,29.068070000000002,190.81323877676263,13
93,93,93,,2017-03-29 16:20:05,42,13,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市武陵区亚杰汽车修理厂 约242米,距河洑派出所 约248米",111.6434,29.066374,188.58936637356575,13
94,94,94,,2017-03-29 16:20:21,38,13,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距果然好超市(开心果店) 约335米,距阳光超市 约361米",111.64341,29.064781,177.13643475989986,13
95,95,95,,2017-03-29 16:20:37,39,13,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距阳光超市 约403米,距家家福超市(常澧路) 约403米",111.64339,29.063259999999996,169.13889282511116,13
96,96,96,,2017-03-29 16:20:53,44,13,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距合兴村 约480米,距河洑镇 约498米",111.643394,29.061588,185.91858647844197,13
97,97,97,,2017-03-29 16:21:10,45,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距合兴村 约270米,距合兴村村委会 约458米",111.64341,29.059683000000003,211.8323430080669,14
98,98,98,,2017-03-29 16:21:26,45,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距合兴村 约74米,距合兴村村委会 约253米",111.643394,29.057840000000002,204.93844006609254,14
99,99,99,,2017-03-29 16:21:41,30,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距合兴村村委会 约87米,距合兴村 约109米",111.64338000000001,29.056340000000002,166.79817658815222,14
100,100,100,,2017-03-29 16:21:57,0,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约19米,距合兴村 约179米",111.64339,29.055692999999998,71.94978513812976,14
101,101,101,,2017-03-29 16:22:14,0,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约19米,距合兴村 约179米",111.64339,29.055692999999998,0.0,14
102,102,102,,2017-03-29 16:22:29,0,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约19米,距合兴村 约179米",111.64339,29.055692999999998,0.0,14
103,103,103,,2017-03-29 16:22:45,0,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约19米,距合兴村 约179米",111.64339,29.055692999999998,0.0,14
104,104,104,,2017-03-29 16:23:01,18,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约14米,距合兴村 约201米",111.64338000000001,29.055484999999997,23.148993453186527,14
105,105,105,,2017-03-29 16:23:17,24,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约101米,距合兴村 约292米",111.64336399999999,29.05465,92.86091919349344,14
106,106,106,,2017-03-29 16:23:33,35,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约234米,距合兴村 约425米",111.64336000000002,29.053444,134.1018346241372,14
107,107,107,,2017-03-29 16:23:49,39,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约403米,距聚宝小学 约498米",111.64331999999999,29.051921999999998,169.28357539614666,14
108,108,108,,2017-03-29 16:24:05,34,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距聚宝小学-南门 约449米,距聚宝小学 约457米",111.64331999999999,29.05038,171.4628191021765,15
109,109,109,,2017-03-29 16:24:21,0,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距聚宝小学-南门 约449米,距聚宝小学 约461米",111.64336000000002,29.049947999999997,48.19338433124426,15
110,110,110,,2017-03-29 16:24:37,20,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约424米,距聚宝小学-南门 约451米",111.64335,29.049384999999997,62.61037857008486,15
111,111,111,,2017-03-29 16:24:53,31,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约316米,距宏昇超市 约375米",111.64335,29.048409999999997,108.41520663140348,15
112,112,112,,2017-03-29 16:25:10,36,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约152米,距宏昇超市 约219米",111.64334,29.04693,164.57159487440504,15
113,113,113,,2017-03-29 16:25:25,39,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约13米,距宏昇超市 约94米",111.64336999999999,29.045483,160.92571289953068,15
114,114,114,,2017-03-29 16:25:42,37,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德职院驾校-北门 约126米,距宏昇超市 约157米",111.64339,29.043909999999997,174.9206719791291,15
115,115,115,,2017-03-29 16:25:58,14,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德职院驾校-北门 约241米,距宏昇超市 约284米",111.64341,29.042656,139.4521891124752,15
116,116,116,,2017-03-29 16:26:14,19,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德职院驾校-北门 约273米,距常德微爱情侣宾馆 约309米",111.64333,29.042376,32.091238739526716,15
117,117,117,,2017-03-29 16:26:29,24,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区励志路,距常德市职业技术学院-基础医学系 约277米,距常德爱情公寓 约342米",111.64338000000001,29.041618,84.42591312712112,16
118,118,118,,2017-03-29 16:26:45,43,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区敬业路,距常德市职业技术学院-基础医学系 约229米,距常德市农业科学研究所 约352米",111.643425,29.040186,159.29144269745572,16
119,119,119,,2017-03-29 16:27:01,41,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约300米,距常德市农业科学研究所 约440米",111.643456,29.03848300000001,189.3892073248658,16
120,120,120,,2017-03-29 16:27:18,23,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约420米,距常德市农业科学研究所 约549米",111.64345,29.03708,156.00779295155823,16
121,121,121,,2017-03-29 16:27:33,21,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约495米,距常德市农业科学研究所 约628米",111.64353999999999,29.036253000000002,92.37365691869364,16
122,122,122,,2017-03-29 16:27:50,0,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约519米,距湖南幼儿师范高等专科学校-南门 约647米",111.643654,29.035973,33.048418405305405,16
123,123,123,,2017-03-29 16:28:05,0,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约519米,距湖南幼儿师范高等专科学校-南门 约647米",111.643654,29.035973,0.0,16
124,124,124,,2017-03-29 16:28:22,22,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距湖南幼儿师范高等专科学校-南门 约566米,距常德市职业技术学院-基础医学系 约580米",111.64393999999999,29.035286,81.29391013403922,16
125,125,125,,2017-03-29 16:28:38,24,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距湖南幼儿师范高等专科学校-南门 约461米,距湖南幼儿师范高等专科学校新校区 约561米",111.64443,29.034440000000004,105.44547564375345,16
126,126,126,,2017-03-29 16:28:54,33,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距湖南幼儿师范高等专科学校-南门 约336米,距湖南幼儿师范高等专科学校新校区 约447米",111.64515,29.033496999999997,126.07499139877748,16
127,127,127,,2017-03-29 16:29:10,35,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距湖南幼儿师范高等专科学校-南门 约188米,距湖南幼儿师范高等专科学校新校区 约321米",111.64603400000001,29.03238300000001,150.76663992430363,17
128,128,128,,2017-03-29 16:29:26,39,17,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距湖南幼儿师范高等专科学校-南门 约47米,距湖南幼儿师范高等专科学校新校区 约219米",111.64703999999999,29.031126,170.59441821289155,17
