Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,,2017-05-04 00:02:52,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,,0
1,1,1,,2017-05-04 00:06:08,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
2,2,2,,2017-05-04 00:09:25,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
3,3,3,,2017-05-04 00:12:41,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
4,4,4,,2017-05-04 00:15:57,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
5,5,5,,2017-05-04 00:19:13,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
6,6,6,,2017-05-04 00:22:29,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
7,7,7,,2017-05-04 00:25:45,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
8,8,8,,2017-05-04 00:29:01,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
9,9,9,,2017-05-04 00:32:18,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
10,10,10,,2017-05-04 00:35:34,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
11,11,11,,2017-05-04 00:38:51,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
12,12,12,,2017-05-04 00:42:06,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
13,13,13,,2017-05-04 00:45:23,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
14,14,14,,2017-05-04 00:48:39,0,0,"ACC开,3D定位,天线正常","山西省忻州市原平市,距中石寺村 约698米",112.72211499999999,38.94421,0.0,0
