Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
12,12,12,12,12,12,,2017-06-12 14:13:10,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约348米,距常德金德山水泥有限公司 约403米",111.63552,29.159809999999997,0.0,0
13,13,13,13,13,13,,2017-06-12 14:13:42,28,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约352米,距鼎城永欣机械制造公司 约378米",111.63601000000001,29.158716,130.62161040240358,0
14,14,14,14,14,14,,2017-06-12 14:14:14,16,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约391米,距鼎城永欣机械制造公司 约466米",111.63593,29.157726,110.35688994272337,0
15,15,15,15,15,15,,2017-06-12 14:14:46,22,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德市鼎城区石板滩卫生院-预防接种门诊 约538米,距常德金德山水泥有限公司 约546米",111.63531,29.155997999999997,201.35647389826497,0
16,16,16,16,16,16,,2017-06-12 14:15:18,27,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约497米,距常德市鼎城区石板滩卫生院-预防接种门诊 约685米",111.63396999999999,29.155015999999996,169.86830078402184,0
17,17,17,17,17,17,,2017-06-12 14:15:50,32,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约456米,距大堰 约582米",111.63127,29.15364000000001,303.569739538882,0
18,18,18,18,18,18,,2017-06-12 14:16:22,19,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约497米,距古堤桥 约518米",111.62964,29.152546,199.63239525030502,0
19,19,19,19,19,19,,2017-06-12 14:16:54,48,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距古堤桥 约324米,距大堰 约339米",111.62838,29.14958,351.77123757331736,1
20,20,20,20,20,20,,2017-06-12 14:17:26,29,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约134米,距小堰 约214米",111.62723999999999,29.146546999999998,354.961074149726,1
21,21,21,21,21,21,,2017-06-12 14:17:58,56,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约272米,距新堰 约320米",111.62568999999999,29.14302,420.0818391563874,1
22,22,22,22,22,22,,2017-06-12 14:18:30,59,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约359米,距锥子岗 约542米",111.624245,29.139387,427.6542275428997,1
23,23,23,23,23,23,,2017-06-12 14:20:06,54,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约294米,距铁山村 约540米",111.6206,29.126238,1504.3561403090252,3
24,24,24,24,24,24,,2017-06-12 14:20:38,43,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约206米,距王家塝 约545米",111.61983000000001,29.122690000000002,401.5475230541157,3
25,25,25,25,25,25,,2017-06-12 14:21:11,38,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约235米,距王家塝 约293米",111.619194,29.119815999999997,325.4916235710652,3
26,26,26,26,26,26,,2017-06-12 14:21:42,27,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距王家塝 约242米,距湖南和畅(常德)食品科技有限公司 约265米",111.61825,29.117315,292.8279447101643,3
27,27,27,27,27,27,,2017-06-12 14:22:15,49,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南粤港模科实业有限公司 约16米,距常德科技创新创业孵化产业园 约63米",111.61706000000001,29.114626,320.57267874202125,3
28,28,28,28,28,28,,2017-06-12 14:22:46,44,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约229米,距常德科技创新创业孵化产业园 约315米",111.61638,29.111286,377.22091506526357,3
29,29,29,29,29,29,,2017-06-12 14:23:18,62,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距五里岗村 约202米,距朱家溶 约281米",111.61590600000001,29.10683400000001,497.1776906318735,4
30,30,30,30,30,30,,2017-06-12 14:23:50,47,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南昊宇幕墙门窗有限公司 约116米,距廖家岗 约297米",111.61571,29.102536999999998,478.1845783610055,4
31,31,31,31,31,31,,2017-06-12 14:24:22,54,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约305米,距湖南昊宇幕墙门窗有限公司 约421米",111.61607,29.098373,464.33556992481226,4
32,32,32,32,32,32,,2017-06-12 14:24:54,41,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白马岗村 约372米,距徐家湾 约589米",111.61648000000001,29.094336,450.6587180893928,4
33,33,33,33,33,33,,2017-06-12 14:25:27,50,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白马岗村 约406米,距熊家塝 约435米",111.61753999999999,29.091084000000002,375.988533393552,5
34,34,34,34,34,34,,2017-06-12 14:30:58,6,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距武陵区常鸿铜门厂 约257米,距中共三星垱支部委员会 约331米",111.64308,29.077046999999997,2931.8450186180635,7
35,35,35,35,35,35,,2017-06-12 14:31:30,39,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距中共三星垱支部委员会 约216米,距武陵区常鸿铜门厂 约268米",111.64351,29.075958,128.09907681010182,7
36,36,36,36,36,36,,2017-06-12 14:32:02,61,8,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(常澧路),距柳园 约36米,距柳园-西门 约32米",111.64348600000001,29.071589000000003,485.8169197995356,8
37,37,37,37,37,37,,2017-06-12 14:32:34,39,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市武陵区亚杰汽车修理厂 约149米,距河洑派出所 约222米",111.64348999999999,29.067890000000002,411.310798410638,8
38,38,38,38,38,38,,2017-06-12 14:33:06,36,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距果然好超市(开心果店) 约338米,距阳光超市 约353米",111.64351,29.064543,372.1750214196818,8
39,39,39,39,39,39,,2017-06-12 14:33:38,46,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距合兴村 约459米,距河洑镇 约498米",111.6435,29.061391999999998,350.3770568923896,8
40,40,40,40,40,40,,2017-06-12 14:34:10,50,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区柳叶大道辅路,距合兴村 约68米,距合兴村村委会 约238米",111.64351,29.057693,411.3117631354991,8
41,41,41,41,41,41,,2017-06-12 14:34:42,0,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约42米,距合兴村 约162米",111.6435,29.055874,202.2661928013337,8
42,42,42,42,42,42,,2017-06-12 14:35:14,25,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约32米,距合兴村 约218米",111.6435,29.055353000000004,57.93263861958028,9
43,43,43,43,43,43,,2017-06-12 14:35:46,33,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约342米,距合兴村 约533米",111.64351,29.052477000000003,319.79853802895025,9
44,44,44,44,44,44,,2017-06-12 14:36:18,30,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距聚宝小学-南门 约462米,距聚宝小学 约474米",111.64348999999999,29.049834999999998,293.7838437946265,9
45,45,45,45,45,45,,2017-06-12 14:36:50,0,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约421米,距聚宝小学-南门 约465米",111.64348999999999,29.049362,52.59527460250222,9
46,46,46,46,46,46,,2017-06-12 14:37:22,53,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约170米,距宏昇超市 约231米",111.64352,29.047098,251.7625599512417,9
47,47,47,47,47,47,,2017-06-12 14:37:54,38,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路4397,距常德职院驾校-北门 约72米,距宏昇超市 约124米",111.64453999999999,29.044031,355.15735844125624,9
48,48,48,48,48,48,,2017-06-12 14:38:26,60,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距教科缘休闲养生馆 约80米,距华华超市 约93米",111.64946,29.044079999999997,478.31373860286834,9
49,49,49,49,49,49,,2017-06-12 14:38:58,0,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距爱民中西医门诊 约26米,距百花幼儿园-南门 约51米",111.65218,29.044059999999998,264.42576956926985,9
50,50,50,50,50,50,,2017-06-12 14:39:30,28,9,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距爱民中西医门诊 约36米,距百花幼儿园-南门 约64米",111.65279,29.04404000000001,59.340968462096214,9
51,51,51,51,51,51,,2017-06-12 14:40:02,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距武陵区护城乡岩坪村卫生室 约146米,距亦冕居 约185米",111.65523,29.044047999999997,237.19880828299733,10
52,52,52,52,52,52,,2017-06-12 14:40:33,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距武陵区护城乡岩坪村卫生室 约146米,距亦冕居 约185米",111.65523,29.044047999999997,0.0,10
53,53,53,53,53,53,,2017-06-12 14:41:05,44,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3806,距湖南常德路桥建设有限公司-北门 约53米,距锦德市场 约78米",111.65763000000001,29.044079999999997,233.33574949930298,10
54,54,54,54,54,54,,2017-06-12 14:41:37,25,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3542,距常德兴隆装饰城东门 约81米,距常德市桩工机械厂-北门 约131米",111.66138000000001,29.043979999999998,364.7143813061908,10
55,55,55,55,55,55,,2017-06-12 14:42:09,38,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3542,距常德市桩工机械厂-北门 约14米,距常德兴隆装饰城东门 约90米",111.66193,29.042793,142.40678181675088,10
56,56,56,56,56,56,,2017-06-12 14:42:42,19,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区竹叶路,距平安建材 约77米,距先公庙 约127米",111.66168,29.039852000000003,327.92658880904764,10
57,57,57,57,57,57,,2017-06-12 14:43:13,30,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区竹叶路,距广达陶瓷 约32米,距护城乡岩坪村委会 约75米",111.65888000000001,29.039968,272.5097796671178,10
58,58,58,58,58,58,,2017-06-12 14:43:46,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距常德市武陵区岩坪小学 约51米,距护城乡岩坪村委会 约60米",111.657524,29.040127000000002,133.00481883144002,10
59,59,59,59,59,59,,2017-06-12 14:47:19,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距常德市武陵区岩坪小学 约51米,距护城乡岩坪村委会 约60米",111.65751999999999,29.040127000000002,0.3888625311736541,10
60,60,60,60,60,60,,2017-06-12 14:50:35,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距常德市武陵区岩坪小学 约51米,距护城乡岩坪村委会 约60米",111.65751999999999,29.040127000000002,0.0,10
61,61,61,61,61,61,,2017-06-12 14:53:51,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距常德市武陵区岩坪小学 约51米,距护城乡岩坪村委会 约60米",111.65751999999999,29.040127000000002,0.0,10
62,62,62,62,62,62,,2017-06-12 14:56:44,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距常德市武陵区岩坪小学 约51米,距护城乡岩坪村委会 约60米",111.65751999999999,29.040127000000002,0.0,10
63,63,63,63,63,63,,2017-06-12 14:57:17,15,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距常德市武陵区岩坪小学 约81米,距护城乡岩坪村委会 约91米",111.65718999999999,29.04009000000001,32.34390075286497,10
64,64,64,64,64,64,,2017-06-12 14:57:49,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距岩坪村 约203米,距常德汽车北站 约211米",111.655685,29.040221999999996,147.04387862564286,10
65,65,65,65,65,65,,2017-06-12 14:58:20,0,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距岩坪村 约203米,距常德汽车北站 约211米",111.655685,29.040221999999996,0.0,10
66,66,66,66,66,66,,2017-06-12 14:58:52,31,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距常德汽车北站 约187米,距新北站 约233米",111.65545,29.039543,78.88217811521301,10
67,67,67,67,67,67,,2017-06-12 14:59:24,34,11,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路辅路,距新北站 约137米,距常德市晶鑫绝缘材料有限公司-工会委员会 约171米",111.655624,29.036577,330.23814521205526,11
68,68,68,68,68,68,,2017-06-12 14:59:56,29,11,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路辅路,距常德市晶鑫绝缘材料有限公司-工会委员会 约42米,距新北站 约289米",111.65446499999999,29.035633,153.99509916202706,11
69,69,69,69,69,69,,2017-06-12 15:00:29,38,11,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市晶鑫绝缘材料有限公司-工会委员会 约281米,距岩包上 约306米",111.65122,29.035615999999997,315.48415563242645,11
70,70,70,70,70,70,,2017-06-12 15:01:01,34,11,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距岩包上 约401米,距湖南幼儿师范高等专科学校新校区 约473米",111.64758,29.035637,353.88803994866316,11
71,71,71,71,71,71,,2017-06-12 15:01:33,31,11,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约517米,距湖南幼儿师范高等专科学校-南门 约554米",111.64525,29.035627,226.5250200168991,11
72,72,72,72,72,72,,2017-06-12 15:02:04,12,11,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约535米,距湖南幼儿师范高等专科学校-南门 约586米",111.64426999999999,29.035627,95.27547459519329,11
73,73,73,73,73,73,,2017-06-12 15:02:36,48,11,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距湖南幼儿师范高等专科学校-南门 约366米,距湖南幼儿师范高等专科学校新校区 约469米",111.64506999999999,29.033765999999996,221.0676383018088,11
74,74,74,74,74,74,,2017-06-12 15:03:08,60,12,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距湖南幼儿师范高等专科学校-南门 约162米,距湖南幼儿师范高等专科学校新校区 约212米",111.6481,29.029976,514.1830138948371,12
75,75,75,75,75,75,,2017-06-12 15:03:41,60,12,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距张家园 约390米,距常德技师学院新校区 约417米",111.6513,29.02600300000001,540.3402886785748,12
76,76,76,76,76,76,,2017-06-12 15:04:13,62,12,"ACC开,3D定位,天线正常","湖南省常德市武陵区沅安西路,距白毛溃 约223米,距青泥湾 约308米",111.65456999999999,29.021893,556.7304281907651,12
77,77,77,77,77,77,,2017-06-12 15:04:45,62,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距九房河 约439米,距西站村 约522米",111.65798000000001,29.017609000000004,580.394485846727,12
78,78,78,78,78,78,,2017-06-12 15:05:17,17,13,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距九房河 约91米,距西站村 约584米",111.65968000000001,29.013841999999997,450.31056723295336,13
79,79,79,79,79,79,,2017-06-12 15:11:00,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,3291.069417516814,16
80,80,80,80,80,80,,2017-06-12 15:14:16,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
81,81,81,81,81,81,,2017-06-12 15:17:32,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
82,82,82,82,82,82,,2017-06-12 15:20:49,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
83,83,83,83,83,83,,2017-06-12 15:24:05,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
84,84,84,84,84,84,,2017-06-12 15:27:21,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
85,85,85,85,85,85,,2017-06-12 15:30:37,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
86,86,86,86,86,86,,2017-06-12 15:33:52,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
87,87,87,87,87,87,,2017-06-12 15:37:09,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
88,88,88,88,88,88,,2017-06-12 15:40:26,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
89,89,89,89,89,89,,2017-06-12 15:43:42,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
90,90,90,90,90,90,,2017-06-12 15:46:58,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
91,91,91,91,91,91,,2017-06-12 15:50:14,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
92,92,92,92,92,92,,2017-06-12 15:51:21,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
93,93,93,93,93,93,,2017-06-12 15:51:55,0,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约594米,距物流园私房菜馆 约666米",111.65767,28.984296999999998,0.0,16
94,94,94,94,94,94,,2017-06-12 15:52:27,19,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约553米,距物流园私房菜馆 约657米",111.65791999999999,28.983906,49.815606221426066,16
95,95,95,95,95,95,,2017-06-12 15:52:59,55,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大禾场村 约549米,距创兴商砼 约649米",111.65756,28.980707000000002,357.43250530920665,16
96,96,96,96,96,96,,2017-06-12 15:53:31,65,16,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距创兴商砼 约473米,距创光商砼 约526米",111.65588999999999,28.976072,540.3842288131201,16
97,97,97,97,97,97,,2017-06-12 15:54:04,63,17,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319(厦成线),距腰堤 约275米,距唐家岗 约819米",111.653725,28.97112000000001,589.540281515226,17
98,98,98,98,98,98,,2017-06-12 15:54:35,62,17,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319(厦成线),距腰堤 约490米,距万程斗车厂 约513米",111.65161,28.96629,575.1356275307403,17
99,99,99,99,99,99,,2017-06-12 15:55:08,74,17,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距万程斗车厂 约287米,距常德宇泰汽车销售服务有限公司 约357米",111.64923999999999,28.961240000000004,607.0295649237628,17
100,100,100,100,100,100,,2017-06-12 15:55:40,69,18,"ACC开,3D定位,天线正常","湖南省常德市鼎城区桃花源路,距南垸村 约134米,距常德一格门窗制造有限公司 约289米",111.645004,28.956566,663.2988447092722,18
101,101,101,101,101,101,,2017-06-12 15:56:12,64,18,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319(厦成线),距福娃幼儿园 约14米,距鼎城区农机监理大队五中队 约37米",111.64079,28.953413,539.4649938248526,18
102,102,102,102,102,102,,2017-06-12 15:56:44,57,18,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319(厦成线),距乐乐酒家 约181米,距新海汽车美容服务中心 约192米",111.63731999999999,28.949377000000002,561.6040459088578,18
103,103,103,103,103,103,,2017-06-12 15:57:17,42,18,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距郭曹山 约115米,距下营坪 约541米",111.63483000000001,28.94587700000001,458.4371119311805,18
104,104,104,104,104,104,,2017-06-12 15:57:49,52,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距下营坪 约226米,距郭曹山 约379米",111.630486,28.946129,423.6171068902297,19
105,105,105,105,105,105,,2017-06-12 15:58:21,24,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319,距东风驾校培训基地 约31米,距下营坪 约436米",111.62638999999999,28.946973999999997,409.48158007847763,19
106,106,106,106,106,106,,2017-06-12 15:58:53,9,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约87米,距邱家溶 约435米",111.626526,28.947983,112.97355187789991,19
107,107,107,107,107,107,,2017-06-12 15:59:25,9,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约114米,距邱家溶 约409米",111.62629,28.948202000000002,33.47119015654386,19
108,108,108,108,108,108,,2017-06-12 15:59:57,9,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约122米,距邱家溶 约404米",111.6262,28.948248,10.141562722538193,19
109,109,109,109,109,109,,2017-06-12 16:00:29,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约97米,距邱家溶 约426米",111.626305,28.948044,24.878427536782365,19
110,110,110,110,110,110,,2017-06-12 16:03:45,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约97米,距邱家溶 约426米",111.626305,28.948044,0.0,19
111,111,111,111,111,111,,2017-06-12 16:06:53,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约97米,距邱家溶 约426米",111.626305,28.948044,0.0,19
112,112,112,112,112,112,,2017-06-12 16:07:25,14,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约99米,距邱家溶 约424米",111.62666000000002,28.948095000000002,35.004708633759996,19
113,113,113,113,113,113,,2017-06-12 16:07:56,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,124.98554933970507,19
114,114,114,114,114,114,,2017-06-12 16:08:28,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,0.0,19
115,115,115,115,115,115,,2017-06-12 16:09:00,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,0.0,19
116,116,116,116,116,116,,2017-06-12 16:12:18,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,0.0,19
117,117,117,117,117,117,,2017-06-12 16:15:34,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,0.0,19
118,118,118,118,118,118,,2017-06-12 16:18:50,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,0.0,19
119,119,119,119,119,119,,2017-06-12 16:22:06,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,0.0,19
120,120,120,120,120,120,,2017-06-12 16:25:21,0,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G5513(常张高速),距东风驾校培训基地 约223米,距邱家溶 约310米",111.62695,28.94919,0.0,19
