Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
41,41,41,41,41,41,,2017-05-26 07:42:20,97,19,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距潘家溶 约247米,距双湾 约404米",111.51666000000002,29.113691,9729.196703993885,19
42,42,42,42,42,42,,2017-05-26 07:43:09,34,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南和畅(常德)食品科技有限公司 约168米,距湖南粤港模科实业有限公司 约183米",111.617676,29.11606,9816.747302257252,19
43,43,43,43,43,43,,2017-05-26 07:43:57,49,19,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约170米,距王家塝 约366米",111.61944,29.120758,549.7814336175237,19
44,44,44,44,44,44,,2017-05-26 07:44:45,35,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约366米,距兄弟餐馆 约466米",111.62042,29.125341,518.4220178410803,20
45,45,45,45,45,45,,2017-05-26 07:45:33,54,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距湖南新湘达门窗有限公司 约349米,距陈家冲 约408米",111.6215,29.130068,535.9853350108907,20
46,46,46,46,46,46,,2017-05-26 07:46:21,57,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约173米,距陈家冲 约445米",111.623474,29.137354,832.5450949901232,20
47,47,47,47,47,47,,2017-05-26 07:47:09,45,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约153米,距新堰 约186米",111.62627,29.144217,810.0057323855119,20
48,48,48,48,48,48,,2017-05-26 07:47:57,44,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约342米,距大堰 约342米",111.62808,29.148424,499.7328610309299,20
49,49,49,49,49,49,,2017-05-26 07:48:45,25,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约501米,距大堰 约536米",111.62999,29.15302,543.6713417776937,21
50,50,50,50,50,50,,2017-05-26 07:49:33,27,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约445米,距大堰 约636米",111.63214,29.154112,241.52548879496965,21
51,51,51,51,51,51,,2017-05-26 07:50:21,15,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约479米,距常德市鼎城区石板滩卫生院-预防接种门诊 约515米",111.63553,29.15673,439.44481692775184,21
52,52,52,52,52,52,,2017-05-26 07:51:09,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,40.562052210332325,21
53,53,53,53,53,53,,2017-05-26 07:51:57,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
54,54,54,54,54,54,,2017-05-26 07:55:06,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
55,55,55,55,55,55,,2017-05-26 07:55:54,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
56,56,56,56,56,56,,2017-05-26 07:59:12,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
57,57,57,57,57,57,,2017-05-26 08:02:28,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
58,58,58,58,58,58,,2017-05-26 08:05:44,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
59,59,59,59,59,59,,2017-05-26 08:09:00,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
60,60,60,60,60,60,,2017-05-26 08:11:20,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
61,61,61,61,61,61,,2017-05-26 08:12:07,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
62,62,62,62,62,62,,2017-05-26 08:12:56,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
63,63,63,63,63,63,,2017-05-26 08:13:43,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
64,64,64,64,64,64,,2017-05-26 08:14:32,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
65,65,65,65,65,65,,2017-05-26 08:15:20,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
66,66,66,66,66,66,,2017-05-26 08:21:00,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
67,67,67,67,67,67,,2017-05-26 08:24:17,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
68,68,68,68,68,68,,2017-05-26 08:26:11,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
69,69,69,69,69,69,,2017-05-26 08:26:59,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
70,70,70,70,70,70,,2017-05-26 08:27:46,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
71,71,71,71,71,71,,2017-05-26 08:31:34,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
72,72,72,72,72,72,,2017-05-26 08:34:51,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
73,73,73,73,73,73,,2017-05-26 08:38:07,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
74,74,74,74,74,74,,2017-05-26 08:41:23,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
75,75,75,75,75,75,,2017-05-26 08:42:21,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
76,76,76,76,76,76,,2017-05-26 08:43:10,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
77,77,77,77,77,77,,2017-05-26 08:46:41,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
78,78,78,78,78,78,,2017-05-26 08:47:43,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
79,79,79,79,79,79,,2017-05-26 08:48:32,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
80,80,80,80,80,80,,2017-05-26 08:49:29,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
81,81,81,81,81,81,,2017-05-26 08:50:18,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
82,82,82,82,82,82,,2017-05-26 08:51:06,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
83,83,83,83,83,83,,2017-05-26 08:54:38,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
84,84,84,84,84,84,,2017-05-26 08:57:54,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
85,85,85,85,85,85,,2017-05-26 09:01:07,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
86,86,86,86,86,86,,2017-05-26 09:03:48,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
87,87,87,87,87,87,,2017-05-26 09:04:34,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
88,88,88,88,88,88,,2017-05-26 09:05:23,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
89,89,89,89,89,89,,2017-05-26 09:06:10,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
90,90,90,90,90,90,,2017-05-26 09:06:59,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
91,91,91,91,91,91,,2017-05-26 09:07:47,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约453米,距常德市鼎城区石板滩卫生院-预防接种门诊 约513米",111.63559,29.157091,0.0,21
92,92,92,92,92,92,,2017-05-26 09:08:36,18,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约343米,距常德金德山水泥有限公司 约393米",111.63561,29.159735,294.00621571363996,21
93,93,93,93,93,93,,2017-05-26 09:09:24,23,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距石板滩中学 约253米,距鼎城永欣机械制造公司 约360米",111.6357,29.16294000000001,356.48737690356353,21
94,94,94,94,94,94,,2017-05-26 09:14:05,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,450.0253139377589,21
95,95,95,95,95,95,,2017-05-26 09:14:53,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
96,96,96,96,96,96,,2017-05-26 09:15:41,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
97,97,97,97,97,97,,2017-05-26 09:16:49,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
98,98,98,98,98,98,,2017-05-26 09:17:33,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
99,99,99,99,99,99,,2017-05-26 09:18:21,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
100,100,100,100,100,100,,2017-05-26 09:19:08,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
101,101,101,101,101,101,,2017-05-26 09:22:24,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
102,102,102,102,102,102,,2017-05-26 09:25:41,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
103,103,103,103,103,103,,2017-05-26 09:28:57,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
104,104,104,104,104,104,,2017-05-26 09:32:13,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
105,105,105,105,105,105,,2017-05-26 09:35:30,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
106,106,106,106,106,106,,2017-05-26 09:38:45,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
107,107,107,107,107,107,,2017-05-26 09:42:02,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
108,108,108,108,108,108,,2017-05-26 09:45:18,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
109,109,109,109,109,109,,2017-05-26 09:48:34,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
110,110,110,110,110,110,,2017-05-26 09:51:50,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
111,111,111,111,111,111,,2017-05-26 09:55:07,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
112,112,112,112,112,112,,2017-05-26 09:58:22,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
113,113,113,113,113,113,,2017-05-26 10:00:44,0,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约186米,距石板滩中学 约331米",111.64025,29.16217,0.0,21
114,114,114,114,114,114,,2017-05-26 10:01:33,14,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约203米,距石板滩中学 约293米",111.64009,29.16253,42.939352125734615,21
115,115,115,115,115,115,,2017-05-26 10:02:21,10,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约169米,距鼎城永欣机械制造公司 约204米",111.63872,29.162956,141.20898577376119,22
116,116,116,116,116,116,,2017-05-26 10:03:09,0,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约204米",111.63818,29.16288,53.11050428067218,22
117,117,117,117,117,117,,2017-05-26 10:03:57,0,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约204米",111.63818,29.16288,0.0,22
118,118,118,118,118,118,,2017-05-26 10:06:00,0,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约204米",111.63818,29.16288,0.0,22
119,119,119,119,119,119,,2017-05-26 10:09:16,0,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约204米",111.63818,29.16288,0.0,22
